ad_id,type,price,area,bedrooms,bathrooms,level,furnished,rent,city,region
Ad id 193966238,apartment,3000,100,3,1,10,yes,yes,alexandria,karmous
Ad id 193936582,apartment,1000,85,2,1,7,,yes,alexandria,seyouf
Ad id 193965210,apartment,400,130,2,1,3,yes,yes,alexandria,mandara
Ad id 193964853,apartment,350,80,4,1,2,yes,yes,alexandria,mandara
Ad id 193963965,apartment,2400,90,2,1,2,yes,yes,alexandria,nakheel
Ad id 193946232,apartment,17000,550,7,2,1,yes,yes,alexandria,camp caesar
Ad id 193962040,apartment,45000,110,2,1,2,no,yes,alexandria,amreya
Ad id 193961572,apartment,1300,90,2,1,1,yes,yes,alexandria,nakheel
Ad id 193959514,apartment,200,120,3,1,7,yes,yes,alexandria,mandara
Ad id 193959479,apartment,450,140,3,1,10+,yes,yes,alexandria,mandara
Ad id 193959373,apartment,3700,120,3,1,10+,yes,yes,alexandria,sidi beshr
Ad id 193959336,apartment,4500,120,3,1,8,yes,yes,alexandria,asafra
Ad id 193959311,apartment,400,400,2,1,2,yes,yes,alexandria,mandara
Ad id 193959307,apartment,6000,120,2,1,2,yes,yes,alexandria,cleopatra
Ad id 193959225,apartment,4500,125,2,1,10,yes,yes,alexandria,mandara
Ad id 193959159,apartment,7000,165,3,2,10,no,yes,alexandria,smoha
Ad id 193959093,apartment,8500,120,2,1,2,yes,yes,alexandria,sidi gaber
Ad id 193958989,apartment,6000,120,2,1,9,yes,yes,alexandria,sidi beshr
Ad id 193958921,apartment,5500,140,3,1,7,yes,yes,alexandria,sidi beshr
Ad id 193958829,apartment,5000,100,2,1,6,yes,yes,alexandria,moharam bik
Ad id 193958767,apartment,4500,100,2,1,10+,yes,yes,alexandria,sidi beshr
Ad id 193958725,apartment,4200,100,2,1,9,yes,yes,alexandria,sidi beshr
Ad id 193958677,apartment,7000,120,2,1,8,yes,yes,alexandria,smoha
Ad id 193958633,apartment,5000,100,2,1,3,yes,yes,alexandria,smoha
Ad id 193958570,apartment,5000,120,2,1,10+,yes,yes,alexandria,sidi gaber
Ad id 193957909,apartment,3000,130,3,1,3,no,yes,alexandria,sidi beshr
Ad id 193956429,apartment,1800,80,2,1,2,yes,yes,alexandria,nakheel
Ad id 193943708,apartment,3500,130,2,2,3,no,yes,alexandria,bolkly
Ad id 193955544,apartment,8000,120,2,2,5,yes,yes,alexandria,cleopatra
Ad id 193955326,apartment,5500,120,3,2,2,yes,yes,alexandria,nakheel
Ad id 193937968,apartment,1500,200,3,1,2,yes,yes,alexandria,nakheel
Ad id 193952917,apartment,1600,110,3,1,4,yes,yes,alexandria,abu talat
Ad id 193951710,apartment,1500,95,2,1,5,yes,yes,alexandria,miami
Ad id 193287691,apartment,900,110,2,1,7,yes,yes,alexandria,stanley
Ad id 193896279,apartment,18500,120,2,2,10,no,yes,alexandria,saba pasha
Ad id 193156416,apartment,8000,230,3,3,2,,yes,alexandria,laurent
Ad id 193952232,apartment,8000,150,3,1,2,yes,yes,alexandria,smoha
Ad id 193952116,apartment,4500,100,2,1,6,no,yes,alexandria,moharam bik
Ad id 193951868,apartment,10000,90,2,1,4,yes,yes,alexandria,smoha
Ad id 193951444,apartment,10000,280,3,2,10+,,yes,alexandria,laurent
Ad id 191302240,apartment,2850000,320,4,2,3,,no,alexandria,laurent
Ad id 194155960,apartment,1750000,175,3,2,highest,no,no,alexandria,kafr abdo
Ad id 194185496,apartment,290000,95,2,1,2,no,no,alexandria,nakheel
Ad id 194185420,apartment,340000,95,2,1,4,no,no,alexandria,nakheel
Ad id 192466890,apartment,365000,130,3,1,1,no,no,alexandria,nakheel
Ad id 194185293,apartment,2000000,120,3,1,7,no,no,alexandria,azarita
Ad id 192466922,apartment,245000,100,2,1,1,no,no,alexandria,nakheel
Ad id 194185175,apartment,430000,75,2,1,8,no,no,alexandria,agami
Ad id 194067760,apartment,1900000,175,3,2,3,yes,no,alexandria,sidi beshr
Ad id 194183856,apartment,275000,90,2,1,ground,no,no,alexandria,nakheel
Ad id 194183785,duplex,420000,360,4,2,5,no,no,alexandria,nakheel
Ad id 194183748,apartment,4024000,202,3,2,5,no,no,alexandria,smoha
Ad id 194183517,apartment,1020000,120,3,1,6,no,no,alexandria,sidi beshr
Ad id 194183409,apartment,1800000,145,2,2,2,,no,alexandria,saba pasha
Ad id 194183253,apartment,787000,105,3,1,5,no,no,alexandria,sidi beshr
Ad id 194081785,apartment,2500000,150,3,2,3,yes,no,alexandria,smoha
Ad id 194182308,apartment,1700000,165,3,2,8,no,no,alexandria,glim
Ad id 194181457,apartment,3400000,240,3,3,2,no,no,alexandria,zezenia
Ad id 194180749,apartment,1100000,110,2,1,2,,no,alexandria,saba pasha
Ad id 194180376,studio,275000,140,2,1,ground,no,no,alexandria,nakheel
Ad id 194179960,apartment,2200000,180,3,2,7,no,no,alexandria,zezenia
Ad id 194179924,apartment,3200000,360,4,3,9,no,no,alexandria,bolkly
Ad id 188402418,apartment,4600000,300,3,3,5,no,no,alexandria,kafr abdo
Ad id 194179699,apartment,490000,120,2,1,5,no,no,alexandria,nakheel
Ad id 194179687,apartment,5156000,202,3,2,10+,no,no,alexandria,roushdy
Ad id 194179683,apartment,4444000,184,3,2,4,no,no,alexandria,glim
Ad id 194179678,apartment,4284000,177,3,2,4,no,no,alexandria,smoha
Ad id 194179656,apartment,2300000,160,3,1,5,no,no,alexandria,al ibrahimiyyah
Ad id 194179545,apartment,1850000,145,3,2,10+,no,no,alexandria,gianaclis
Ad id 194179427,apartment,1700000,150,3,2,2,no,no,alexandria,al ibrahimiyyah
Ad id 194179144,duplex,265000,160,2,1,5,yes,no,alexandria,nakheel
Ad id 194179115,duplex,7166000,290,4,3,2,no,no,alexandria,laurent
Ad id 194179073,apartment,1450000,110,2,1,8,no,no,alexandria,smoha
Ad id 194178961,duplex,7600000,309,6,5,2,no,no,alexandria,kafr abdo
Ad id 194178802,apartment,2000000,167,3,2,10,no,no,alexandria,azarita
Ad id 194178608,duplex,470000,280,4,2,5,no,no,alexandria,nakheel
Ad id 194178520,apartment,335000,125,2,1,2,no,no,alexandria,nakheel
Ad id 194178513,apartment,330000,130,2,1,4,no,no,alexandria,nakheel
Ad id 194178486,apartment,145000,65,1,1,3,yes,no,alexandria,nakheel
Ad id 194178406,studio,120000,50,1,1,ground,no,no,alexandria,nakheel
Ad id 194178405,apartment,280000,110,2,1,4,no,no,alexandria,nakheel
Ad id 194178225,apartment,3500000,468,5,2,8,no,no,alexandria,roushdy
Ad id 194177844,apartment,430000,125,2,2,4,no,no,alexandria,agami
Ad id 194177755,apartment,330000,120,2,1,2,no,no,alexandria,nakheel
Ad id 177353742,apartment,4200000,245,4,3,7,,no,alexandria,smoha
Ad id 193951314,apartment,7400,165,3,2,6,no,yes,alexandria,glim
Ad id 193950962,apartment,17000,210,3,3,7,no,yes,alexandria,cleopatra
Ad id 193208687,apartment,3250,300,3,2,6,yes,yes,alexandria,agami
Ad id 193950795,apartment,350,90,2,1,4,yes,yes,alexandria,mandara
Ad id 193950680,apartment,350,95,2,1,5,yes,yes,alexandria,mandara
Ad id 193950364,apartment,12000,120,2,1,4,yes,yes,alexandria,roushdy
Ad id 193950133,apartment,8000,170,3,1,10+,yes,yes,alexandria,laurent
Ad id 193950081,apartment,12000,130,3,1,4,no,yes,alexandria,moharam bik
Ad id 193949846,apartment,1200,85,2,1,3,,yes,alexandria,agami
Ad id 193949620,apartment,10500,164,3,1,7,yes,yes,alexandria,smoha
Ad id 193948743,apartment,10000,160,3,2,4,no,yes,alexandria,roushdy
Ad id 193948430,apartment,13500,120,2,1,10+,no,yes,alexandria,sporting
Ad id 193330624,apartment,1800,100,2,1,3,yes,yes,alexandria,agami
Ad id 193947887,apartment,20000,250,3,3,9,yes,yes,alexandria,smoha
Ad id 193946918,apartment,350,100,2,1,4,yes,yes,alexandria,mandara
Ad id 193946672,apartment,7500,180,3,2,7,yes,yes,alexandria,san stefano
Ad id 193946574,apartment,5200,120,2,1,6,no,yes,alexandria,al ibrahimiyyah
Ad id 193946390,apartment,8000,175,3,2,5,no,yes,alexandria,laurent
Ad id 193945944,apartment,400,135,2,1,3,yes,yes,alexandria,mandara
Ad id 193945608,apartment,12000,160,3,3,4,yes,yes,alexandria,miami
Ad id 193945187,apartment,17000,125,3,2,10,yes,yes,alexandria,shatby
Ad id 193945170,apartment,7000,170,3,2,3,no,yes,alexandria,smoha
Ad id 193328329,apartment,4000,90,2,1,5,yes,yes,alexandria,agami
Ad id 193605303,apartment,18000,120,3,2,10,yes,yes,alexandria,raml station
Ad id 193796066,apartment,35000,250,3,3,10,yes,yes,alexandria,raml station
Ad id 193944779,apartment,14000,140,2,2,10+,,yes,alexandria,shatby
Ad id 193944591,apartment,15000,130,3,1,10+,,yes,alexandria,camp caesar
Ad id 193944499,apartment,1600,180,2,2,6,,yes,alexandria,nakheel
Ad id 193942596,apartment,500,130,2,2,6,yes,yes,alexandria,sidi beshr
Ad id 193880639,apartment,4500,100,1,1,3,no,yes,alexandria,al ibrahimiyyah
Ad id 193943369,apartment,4000,120,3,1,3,no,yes,alexandria,moharam bik
Ad id 193942873,apartment,1200,160,2,2,2,yes,yes,alexandria,stanley
Ad id 193942569,apartment,9000,130,2,2,7,yes,yes,alexandria,sporting
Ad id 193942548,apartment,12000,120,3,1,7,yes,yes,alexandria,camp caesar
Ad id 193941968,apartment,16000,70,2,1,2,no,yes,alexandria,roushdy
Ad id 193941058,apartment,190000,120,3,1,10+,no,yes,alexandria,al ibrahimiyyah
Ad id 185801523,apartment,8500,125,3,1,10+,yes,yes,alexandria,smoha
Ad id 193927404,apartment,5000,100,3,1,3,no,yes,alexandria,asafra
Ad id 193940661,apartment,2500,90,2,1,3,yes,yes,alexandria,nakheel
Ad id 193940634,apartment,1750,85,2,1,2,yes,yes,alexandria,nakheel
Ad id 193940009,apartment,5000,150,3,2,3,,yes,alexandria,laurent
Ad id 193939845,apartment,250,100,3,1,3,yes,yes,alexandria,mandara
Ad id 193939581,apartment,200,90,2,1,2,yes,yes,alexandria,mandara
Ad id 193939473,apartment,200,110,3,1,7,yes,yes,alexandria,mandara
Ad id 193939459,apartment,500,140,3,2,10,yes,yes,alexandria,mandara
Ad id 194177124,apartment,580000,95,2,1,1,no,no,alexandria,asafra
Ad id 194162215,apartment,275000,90,2,1,6,no,no,alexandria,mandara
Ad id 194176953,duplex,2800000,300,4,2,5,no,no,alexandria,laurent
Ad id 194176080,apartment,310000,130,2,1,5,no,no,alexandria,agami
Ad id 194175843,apartment,600000,100,2,1,10+,yes,no,alexandria,sidi beshr
Ad id 194175553,apartment,390000,130,3,1,5,no,no,alexandria,nakheel
Ad id 194175535,apartment,355000,140,2,1,ground,no,no,alexandria,nakheel
Ad id 194175507,apartment,395000,135,2,2,2,no,no,alexandria,nakheel
Ad id 194175488,duplex,520000,280,2,2,5,no,no,alexandria,abu talat
Ad id 194175481,apartment,470000,135,3,1,6,no,no,alexandria,shatby
Ad id 194175471,apartment,570000,135,1,3,1,no,no,alexandria,nakheel
Ad id 194175456,apartment,290000,120,2,1,3,no,no,alexandria,nakheel
Ad id 194175449,apartment,940000,290,4,2,2,no,no,alexandria,roushdy
Ad id 194175435,apartment,265000,90,2,1,1,no,no,alexandria,nakheel
Ad id 194175426,apartment,415000,130,3,1,6,no,no,alexandria,nakheel
Ad id 194175358,apartment,475000,280,2,1,5,no,no,alexandria,abu talat
Ad id 194175346,apartment,410000,140,3,2,ground,no,no,alexandria,nakheel
Ad id 194175329,duplex,575000,260,3,2,5,no,no,alexandria,nakheel
Ad id 194175315,duplex,460000,250,3,2,5,no,no,alexandria,nakheel
Ad id 194175306,apartment,465000,135,2,1,3,no,no,alexandria,nakheel
Ad id 194175295,apartment,460000,135,2,1,2,no,no,alexandria,nakheel
Ad id 194175292,apartment,460000,160,2,1,ground,no,no,alexandria,nakheel
Ad id 194175285,duplex,480000,280,2,2,5,no,no,alexandria,nakheel
Ad id 194175277,apartment,370000,120,2,1,2,no,no,alexandria,nakheel
Ad id 194175270,apartment,350000,120,2,1,2,no,no,alexandria,nakheel
Ad id 194175264,apartment,840000,160,3,2,2,no,no,alexandria,nakheel
Ad id 194175254,duplex,340000,220,2,1,5,no,no,alexandria,nakheel
Ad id 194175245,apartment,340000,130,3,1,4,no,no,alexandria,nakheel
Ad id 194175228,apartment,660000,155,3,2,3,no,no,alexandria,nakheel
Ad id 194175210,apartment,380000,140,3,1,2,no,no,alexandria,nakheel
Ad id 194175200,apartment,335000,120,2,1,3,no,no,alexandria,nakheel
Ad id 194175194,apartment,325000,120,2,1,2,no,no,alexandria,nakheel
Ad id 194175188,apartment,365000,135,2,2,2,no,no,alexandria,nakheel
Ad id 194175180,apartment,345000,125,2,1,1,no,no,alexandria,nakheel
Ad id 194175171,apartment,510000,140,2,1,3,no,no,alexandria,nakheel
Ad id 192466973,apartment,270000,90,2,1,1,no,no,alexandria,nakheel
Ad id 192466516,apartment,325000,130,3,1,2,no,no,alexandria,nakheel
Ad id 194174790,apartment,2400000,210,2,2,ground,,no,alexandria,maamoura
Ad id 194174723,apartment,12000000,400,3,4,4,,no,alexandria,saba pasha
Ad id 194174693,apartment,1350000,110,2,1,6,,no,alexandria,al ibrahimiyyah
Ad id 194174670,apartment,2100000,175,3,2,6,,no,alexandria,fleming
Ad id 194174604,apartment,5000000,230,3,3,5,,no,alexandria,stanley
Ad id 194174486,apartment,385000,130,3,1,5,no,no,alexandria,nakheel
Ad id 194174376,apartment,290000,120,2,1,5,no,no,alexandria,nakheel
Ad id 194174356,duplex,560000,360,4,2,4,yes,no,alexandria,nakheel
Ad id 193939429,apartment,300,100,2,1,3,yes,yes,alexandria,mandara
Ad id 193939270,apartment,6000,170,3,2,5,,yes,alexandria,bolkly
Ad id 193938997,apartment,400,100,2,1,3,yes,yes,alexandria,mandara
Ad id 193937534,apartment,350,100,2,1,2,yes,yes,alexandria,mandara
Ad id 193937267,apartment,1800,110,2,1,2,no,yes,alexandria,agami
Ad id 191735376,apartment,500,120,3,1,3,yes,yes,alexandria,agami
Ad id 193935195,apartment,800,130,3,2,10+,yes,yes,alexandria,sidi gaber
Ad id 193934941,apartment,3250,110,3,1,8,no,yes,alexandria,asafra
Ad id 193934277,apartment,13000,235,3,3,3,no,yes,alexandria,san stefano
Ad id 193883008,apartment,1500,35,1,1,ground,,yes,alexandria,sidi beshr
Ad id 193933826,apartment,10000,130,2,1,10+,yes,yes,alexandria,sidi gaber
Ad id 193933675,apartment,4500,153,3,1,4,,yes,alexandria,smoha
Ad id 193933300,apartment,5000,220,3,2,6,no,yes,alexandria,agami
Ad id 193933105,apartment,300,90,2,1,1,yes,yes,alexandria,mandara
Ad id 192025440,apartment,3000,85,2,1,5,,yes,alexandria,miami
Ad id 193931595,apartment,37500,240,3,3,7,yes,yes,alexandria,stanley
Ad id 193929795,apartment,16500,230,3,3,9,yes,yes,alexandria,glim
Ad id 193929148,apartment,4000,110,3,1,10,yes,yes,alexandria,miami
Ad id 193929082,apartment,47500,136,2,2,10+,yes,yes,alexandria,san stefano
Ad id 193927814,apartment,2000,110,2,1,6,no,yes,alexandria,seyouf
Ad id 193928927,apartment,2500,100,2,1,10+,,yes,alexandria,seyouf
Ad id 193928873,apartment,35000,136,2,2,7,yes,yes,alexandria,san stefano
Ad id 193925351,apartment,16000,130,3,2,10,yes,yes,alexandria,shatby
Ad id 193927545,apartment,12000,173,3,2,ground,yes,yes,alexandria,borg al-arab
Ad id 193852028,studio,3000,150,3,2,10+,no,yes,alexandria,gomrok
Ad id 193901661,apartment,8500,160,3,2,1,no,yes,alexandria,smoha
Ad id 193568873,apartment,2500,70,2,1,5,no,yes,alexandria,asafra
Ad id 193926590,apartment,50000,200,1,2,5,yes,yes,alexandria,raml station
Ad id 193926298,apartment,850,100,2,1,4,yes,yes,alexandria,sidi gaber
Ad id 193926099,apartment,12000,200,3,2,3,no,yes,alexandria,kafr abdo
Ad id 193925930,apartment,7000,133,2,1,5,no,yes,alexandria,raml station
Ad id 193925585,apartment,200,95,2,1,1,yes,yes,alexandria,mandara
Ad id 193925476,apartment,200,90,2,1,2,yes,yes,alexandria,mandara
Ad id 193925336,apartment,450,140,3,2,10+,yes,yes,alexandria,mandara
Ad id 193925094,apartment,250,95,2,1,3,yes,yes,alexandria,mandara
Ad id 193924908,apartment,13000,230,3,3,3,no,yes,alexandria,roushdy
Ad id 193924138,apartment,10000,120,2,1,4,yes,yes,alexandria,camp caesar
Ad id 193752762,studio,2000,35,1,1,ground,yes,yes,alexandria,al ibrahimiyyah
Ad id 193923018,apartment,13000,335,4,5,10+,,yes,alexandria,smoha
Ad id 193922650,apartment,15000,360,5,4,8,,yes,alexandria,san stefano
Ad id 191621754,apartment,15000,180,3,2,1,no,yes,alexandria,saba pasha
Ad id 193922239,apartment,8500,215,3,2,7,no,yes,alexandria,smoha
Ad id 193922166,apartment,9500,190,3,2,8,no,yes,alexandria,smoha
Ad id 193922103,apartment,13000,225,3,3,6,no,yes,alexandria,roushdy
Ad id 193922054,apartment,9000,180,3,2,7,no,yes,alexandria,smoha
Ad id 183575097,apartment,190000,65,1,1,1,no,no,alexandria,nakheel
Ad id 194158622,apartment,1100000,145,3,1,10+,no,no,alexandria,mandara
Ad id 194173632,apartment,330000,100,2,1,4,no,no,alexandria,nakheel
Ad id 194173558,apartment,290000,110,2,1,ground,no,no,alexandria,nakheel
Ad id 194173523,apartment,340000,120,3,1,1,no,no,alexandria,nakheel
Ad id 194173487,apartment,350000,110,2,1,1,no,no,alexandria,nakheel
Ad id 194173452,apartment,380000,130,3,1,5,no,no,alexandria,nakheel
Ad id 194173413,duplex,400000,130,3,2,5,no,no,alexandria,nakheel
Ad id 194172972,duplex,345000,200,2,1,5,no,no,alexandria,nakheel
Ad id 194172842,apartment,335000,115,3,1,5,no,no,alexandria,nakheel
Ad id 194172747,apartment,510000,130,2,1,3,no,no,alexandria,nakheel
Ad id 194172655,apartment,275000,100,2,1,3,no,no,alexandria,nakheel
Ad id 194172582,apartment,285000,110,2,1,4,no,no,alexandria,nakheel
Ad id 194172055,apartment,430000,100,2,1,8,no,no,alexandria,bacchus
Ad id 194171716,apartment,330000,100,2,1,2,no,no,alexandria,nakheel
Ad id 194171554,apartment,290000,120,2,2,4,no,no,alexandria,nakheel
Ad id 194171390,apartment,1800000,160,3,2,4,yes,no,alexandria,laurent
Ad id 194171113,apartment,1270000,100,2,1,4,yes,no,alexandria,laurent
Ad id 194170873,apartment,850000,120,3,1,10+,,no,alexandria,moharam bik
Ad id 194170906,apartment,255000,100,2,1,4,no,no,alexandria,nakheel
Ad id 194129149,apartment,5700000,380,4,3,8,no,no,alexandria,camp caesar
Ad id 194170465,apartment,390000,120,2,1,6,no,no,alexandria,nakheel
Ad id 194169734,apartment,280000,120,2,2,4,no,no,alexandria,nakheel
Ad id 194169431,apartment,295000,115,2,1,2,no,no,alexandria,nakheel
Ad id 194169241,apartment,295000,110,2,1,1,no,no,alexandria,nakheel
Ad id 194169191,apartment,610000,120,3,1,6,yes,no,alexandria,nakheel
Ad id 194169095,apartment,240000,120,3,1,4,no,no,alexandria,nakheel
Ad id 194169050,apartment,480000,120,2,1,4,no,no,alexandria,nakheel
Ad id 194168867,duplex,6000000,330,6,3,10+,,no,alexandria,san stefano
Ad id 194168663,apartment,215000,100,2,1,3,,no,alexandria,nakheel
Ad id 194168655,apartment,650000,140,3,1,1,no,no,alexandria,agami
Ad id 194168485,duplex,295000,150,2,2,1,no,no,alexandria,nakheel
Ad id 194168350,apartment,250000,80,2,1,3,no,no,alexandria,agami
Ad id 194168323,duplex,370000,200,4,2,5,no,no,alexandria,nakheel
Ad id 194166912,apartment,1750000,135,2,2,5,no,no,alexandria,glim
Ad id 194166845,apartment,700000,185,6,2,6,,no,alexandria,bacchus
Ad id 172874369,apartment,4741170,177,3,3,7,no,no,alexandria,moharam bik
Ad id 194166064,apartment,630000,160,3,2,3,no,no,alexandria,nakheel
Ad id 194165936,apartment,2200000,180,3,2,4,no,no,alexandria,san stefano
Ad id 194165887,apartment,840000,170,3,2,2,no,no,alexandria,nakheel
Ad id 193645274,apartment,1700000,160,3,2,10+,,no,alexandria,montazah
Ad id 194165352,apartment,370000,120,2,1,2,no,no,alexandria,nakheel
Ad id 194165347,apartment,2800000,180,3,3,6,no,no,alexandria,gianaclis
Ad id 194165296,duplex,410000,220,2,1,5,no,no,alexandria,nakheel
Ad id 194046194,apartment,259350,133,3,2,7,no,no,alexandria,smoha
Ad id 193921990,apartment,18000,250,3,3,2,no,yes,alexandria,smoha
Ad id 193921951,apartment,900,500,4,3,10+,yes,yes,alexandria,mandara
Ad id 193921775,apartment,15000,150,3,2,10+,yes,yes,alexandria,camp caesar
Ad id 193921713,apartment,10000,130,2,1,7,no,yes,alexandria,al ibrahimiyyah
Ad id 193921328,apartment,600,130,3,1,10+,yes,yes,alexandria,mandara
Ad id 193920838,apartment,350,95,2,1,2,yes,yes,alexandria,mandara
Ad id 193884125,apartment,12000,135,2,2,9,yes,yes,alexandria,smoha
Ad id 193918993,apartment,5500,150,3,1,9,no,yes,alexandria,kafr abdo
Ad id 193310852,apartment,250,140,2,2,8,yes,yes,alexandria,miami
Ad id 193917740,apartment,8000,220,4,2,3,yes,yes,alexandria,sporting
Ad id 193916531,apartment,13000,115,2,1,3,no,yes,alexandria,san stefano
Ad id 193915678,apartment,7500,157,3,2,6,,yes,alexandria,smoha
Ad id 193915519,apartment,8000,150,3,1,8,,yes,alexandria,smoha
Ad id 193914416,apartment,5500,135,3,1,10,yes,yes,alexandria,miami
Ad id 193915424,apartment,1500,110,3,1,6,,yes,alexandria,agami
Ad id 193915308,apartment,750,120,10+,2,10+,yes,yes,alexandria,mandara
Ad id 193915300,apartment,250,95,2,1,7,yes,yes,alexandria,mandara
Ad id 193914887,apartment,200,90,2,1,7,yes,yes,alexandria,mandara
Ad id 193914229,apartment,400,95,2,1,2,yes,yes,alexandria,mandara
Ad id 193872915,apartment,6200,145,3,2,2,no,yes,alexandria,smoha
Ad id 193914088,apartment,11000,190,3,2,8,no,yes,alexandria,smoha
Ad id 149072246,apartment,20000,245,4,3,8,no,yes,alexandria,smoha
Ad id 193913142,apartment,1800,100,2,1,4,yes,yes,alexandria,nakheel
Ad id 193913263,apartment,20000,200,3,2,4,yes,yes,alexandria,laurent
Ad id 193912705,duplex,20000,500,6,4,10,yes,yes,alexandria,smoha
Ad id 193910747,apartment,17000,150,3,1,7,,yes,alexandria,camp caesar
Ad id 185934398,apartment,500,130,3,2,10,yes,yes,alexandria,sidi beshr
Ad id 193910627,apartment,5000,90,2,1,10+,,yes,alexandria,sidi gaber
Ad id 191900803,apartment,1500,85,2,1,10,yes,yes,alexandria,agami
Ad id 193910372,apartment,11000,140,3,2,8,,yes,alexandria,azarita
Ad id 193910217,apartment,5500,60,1,1,1,no,yes,alexandria,azarita
Ad id 193826072,apartment,5000,75,1,1,3,yes,yes,alexandria,al ibrahimiyyah
Ad id 193910103,apartment,5500,120,2,1,8,no,yes,alexandria,smoha
Ad id 193909312,apartment,200,140,2,1,3,yes,yes,alexandria,mandara
Ad id 193907905,apartment,6000,150,2,2,7,,yes,alexandria,maamoura
